customer_id,name,email,phone,address,registration_date,loyalty_status
882,Meagan Pugh,wjones@example.net,1731205636,"620 Reginald Ports Suite 141, Pereztown, PW 75628",23-04-2024,Gold
883,Curtis Wilson,dpalmer@example.org,6326028205,"5982 John Trace, Jameston, OR 25864",07-04-2025,Gold
884,Denise Martinez,edward23@example.com,7466045417,"278 Mark Spring Apt. 873, Port Gilbert, NY 58155",31-10-2023,Silver
885,Mary Anderson,vincent73@example.org,7953534527,"22877 Jesus Street Suite 558, Morganfort, SC 28434",22-03-2025,Silver
886,Dorothy Ochoa,adkinsrebecca@example.org,9394496780,"01662 Mary Pines, Port Stevenchester, WI 28329",12-02-2025,Bronze
887,Adam Harris,brandonmarshall@example.org,6749218647,"8707 Jermaine Fords, East Mallory, DE 12643",13-08-2024,Gold
888,Jessica Edwards,wcook@example.org,8773512560,"638 Jeffrey Creek Apt. 528, North Kimberly, TX 51856",20-07-2024,Gold
889,Kevin Nguyen,ashleyfowler@example.org,5773683650,"68187 Jaclyn Orchard Apt. 517, West Desireeshire, MS 14148",12-08-2023,Gold
890,Stephen Banks DDS,stephensmichelle@example.org,9648958349,"677 Shaffer Lake, Hayeshaven, NM 52206",18-04-2024,Bronze
891,Sean Williams,gregorythompson@example.org,1174082721,"420 Betty Forges Suite 256, South Jeremyville, HI 25538",17-07-2024,Gold
892,Erika Andrade,anthony13@example.com,8446095666,"81878 Ballard Extension, Hickston, NJ 24222",16-11-2024,Gold
893,John Adams,theresa99@example.com,9768995858,"0088 Johnson Corner, North Michaelburgh, FM 06170",08-02-2025,Bronze
894,Kara Miranda,brandi40@example.com,4273395826,"36538 Yu Underpass, Gomezfort, OK 98709",04-02-2025,Gold
895,Heather Beck,linda41@example.net,6058293157,"25209 White Ways, Brownland, MA 11224",29-04-2025,Silver
896,David Fields,wellsthomas@example.com,2738692102,"8450 Rebecca Ports, Jasonborough, MI 54222",11-10-2024,Gold
897,Nancy Martinez,matthew62@example.com,5721592196,"540 Kelly Pines Suite 523, Coxside, MO 25654",11-02-2025,Silver
898,Michael Brewer,stephenwilson@example.com,2914422822,"061 Ricky Locks Suite 157, East Rebeccastad, WY 94322",04-04-2024,Gold
899,David Ferguson,suzanne19@example.net,6375897704,"PSC 5581, Box 7470, APO AA 45161",23-06-2023,Bronze
900,Stephanie Perry,stephanieperry@example.com,2235409384,"2611 Beasley Valleys, Danaburgh, MS 60418",19-04-2024,Bronze
901,Barbara Cordova,lindsay16@example.com,1383469905,"331 Blair Dam Suite 094, Jonesville, GA 94746",19-12-2023,Gold
902,Michael Bowman,jessicaarnold@example.net,1579652609,"6288 John Village, North Deanmouth, GA 58787",17-04-2024,Silver
903,Brandon Montgomery,mcintyresusan@example.org,1031145019,"608 Turner Mount, Chadtown, CO 89905",17-01-2025,Silver
904,Tami Long,leachcarla@example.net,9905677374,"604 Watson Valley Suite 758, Lowerymouth, MS 69258",03-06-2024,Bronze
905,Rachel Schroeder,sydneyfernandez@example.com,9368019920,"723 Ramos Throughway Suite 167, Padillaberg, OH 60153",21-09-2024,Gold
906,Benjamin Young,mooreandrew@example.com,5364395328,"01074 Martin Way, Stephanieshire, SC 06224",20-12-2024,Gold
907,Adam Dixon,sevans@example.org,1502313024,"PSC 5127, Box 3446, APO AP 50493",19-12-2023,Bronze
908,Anthony Hoover,jwalker@example.com,8275308452,"87396 Montgomery Greens, New Alyssachester, WY 72921",19-03-2024,Silver
909,Mario Jones,robertdavis@example.com,4509815267,"00700 Kelly Shoal, East Heatherborough, GA 39634",26-05-2025,Gold
910,Joseph Larson,hsanchez@example.com,7895716479,"91808 Jennifer Knolls, East Evanton, FL 27233",30-04-2025,Silver
911,Tracy Franklin,jessicaware@example.net,9411408765,"6160 Danielle Plains Apt. 030, Hayeshaven, KY 38411",25-05-2024,Bronze
912,Lynn Humphrey,underwoodjackie@example.net,7994638882,"USCGC Mason, FPO AP 23863",31-07-2024,Gold
913,Theresa Berry,rachel94@example.org,5756344244,"2851 Jill Forks Suite 757, West Diane, KS 27416",07-11-2023,Bronze
914,Tanner Williams,jessica18@example.org,4196294049,"00874 Nelson Extension, East Stevenview, GA 82071",18-09-2024,Silver
915,Sheila Williams,melissa63@example.org,8422969858,"502 Alexandra Shore Suite 061, Lake Peter, VT 82361",11-10-2024,Gold
916,Brandy Gardner,mackmelissa@example.net,8518491838,"1200 Grant Club, Lake Alison, IA 89185",28-01-2024,Gold
917,Kathleen Powell,nhall@example.com,9373026805,"33512 Samantha Crossing, Jessicashire, AS 16514",19-03-2025,Gold
918,Tammy Bradford,thompsonrebecca@example.net,6648459949,"00544 Patricia Via Apt. 923, Juliemouth, MT 56203",25-03-2024,Silver
919,James Cross,xbaldwin@example.com,4338765168,"7909 White Pine, Alvarezborough, ME 02794",13-05-2024,Gold
920,Susan Bush,zcurry@example.com,6637434404,"2121 Janet Trail, Chadborough, NE 63603",19-12-2023,Silver
921,Robin Barber,robinbarber@example.com,9186877684,"291 William Ways, Jenkinshaven, MA 88232",13-01-2024,Silver
922,Jennifer Perry,jonathancummings@example.net,7909562421,"4645 Kelly Street, Jacobhaven, IN 73137",10-11-2024,Bronze
923,Alexandra Moore,longjuan@example.net,6802227381,"066 Mckenzie Ranch Suite 006, North Kristin, MI 63134",04-02-2024,Silver
924,Jacqueline Long,danielle16@example.org,5732602131,"9672 Herring Gateway Suite 143, Lowerytown, NM 20904",13-12-2023,Silver
925,Michael Jones,amy13@example.org,9944207604,"23432 Sanders Street, Sampsonmouth, ID 62136",23-07-2024,Gold
926,April Baker,smithlinda@example.org,4797551898,"75446 Crystal Ford, Ninahaven, PA 65138",08-06-2025,Bronze
927,Mary Young,vcooper@example.com,4882977057,"1425 Gill Green Suite 335, Lake Calvin, FM 58704",28-12-2024,Gold
928,Danielle Johnson,frank49@example.org,4406769458,"1845 Murray Radial, Riversland, NJ 69414",01-06-2024,Gold
929,Elizabeth Hall,jonathan17@example.net,1516596287,"695 Johnson Well Suite 983, Fraziermouth, MS 74825",16-08-2024,Bronze
930,Connor Torres,reidkevin@example.org,9563363748,"24680 Thomas Vista, New Amandaside, ME 78051",27-04-2024,Gold
931,Diane Burch,cardenasmelissa@example.org,8193329719,"6752 Flynn Mission Apt. 849, Andersonhaven, MD 45417",22-12-2023,Silver
932,Jason Wilson,gonzalezjason@example.org,7257043795,"3523 Amber Corner Suite 661, Lopezbury, VA 71869",01-10-2024,Bronze
933,Victoria Hamilton,daniellecarson@example.org,1934683052,"618 Jeffery Ridges Suite 381, New Maryfort, MO 70403",23-06-2023,Bronze
934,Danielle Stewart,kevinbrown@example.net,9762352899,"0808 Bill Curve, Pattersonview, IN 12584",01-12-2024,Gold
935,Justin Patel,sharonhayes@example.org,3609109108,"USS Powell, FPO AE 26177",22-09-2024,Silver
936,Christopher Brown,llong@example.com,5997711721,"2778 Michelle Run Apt. 982, Port Cassie, HI 81549",28-11-2024,Bronze
937,Gregory Delgado III,sandovaljennifer@example.net,5105814385,"81588 Tiffany Circles Apt. 973, East Danielle, MS 71931",30-03-2025,Bronze
938,Stephen Benitez,bernardbrandy@example.org,9383008198,"67918 Yvonne Pike, Dawnport, OR 90917",15-08-2023,Gold
939,Pamela Taylor,lauren39@example.net,1562323251,"370 John Lodge Apt. 303, North Maria, ID 62354",18-04-2025,Gold
940,Shawn Williams,vanessarush@example.com,9893773085,"3208 Booker Mission Suite 778, Johnfort, SC 09698",29-06-2023,Silver
941,Angela Wilkins,allisondaniel@example.org,7868446816,"Unit 3178 Box 6383, DPO AP 95175",08-05-2025,Silver
942,Adam Yoder,zachary88@example.net,4412545852,"77995 Beverly Ridge Apt. 557, New Amberton, MN 57735",16-12-2024,Bronze
943,Michelle Herman,leejacob@example.org,3977772994,"3629 Gardner Mews Apt. 093, Chandlershire, KS 71116",02-07-2023,Silver
944,Jonathan Weiss,philipmartinez@example.net,9904153772,"1457 Reeves Prairie, Lake Adam, VI 90532",16-06-2024,Gold
945,Cynthia Parks,simslarry@example.com,1298787837,"7949 Thomas Harbor Suite 743, Nancybury, WI 30420",05-12-2024,Gold
946,Monica Barry,cdelgado@example.org,7626193171,"187 Sharon Light Apt. 623, Bryanport, MI 65818",22-08-2023,Silver
947,Wendy Lopez,wendylopez@example.com,8099904299,"16210 Christie Drives Apt. 640, North Jamesville, NC 58548",23-01-2024,Gold
948,Erica Garcia,jeffrey83@example.net,2709181333,"1064 Henry Union Suite 457, New Vincent, IN 96949",13-07-2023,Bronze
949,Walter Price,reginagriffin@example.net,5969846557,"Unit 8927 Box 2655, DPO AP 15672",29-09-2024,Gold
950,Ann Ochoa,anthony36@example.org,2888157788,"58088 Justin Mews, East Debra, ID 04518",26-09-2023,Silver
951,Bailey Moses,kevin69@example.net,9325847429,"44174 Ashley Tunnel Suite 754, Spearsview, GU 06388",02-01-2025,Silver
952,Angela Doyle,ivaldez@example.net,2925415630,"800 Karen Plaza Apt. 019, Kristaberg, IL 25674",08-04-2025,Silver
953,Ryan Castillo,hhall@example.com,3091711180,"PSC 5822, Box 7995, APO AA 40276",17-04-2025,Gold
954,Stacy Vargas,qford@example.org,7228296728,"1327 Angela Garden Apt. 222, Shannonhaven, MS 11496",13-03-2025,Bronze
955,William Figueroa,robin31@example.com,1129681989,"USCGC Mata, FPO AP 21272",17-03-2025,Gold
956,Jeffrey Cline,vicki79@example.org,6981194533,"190 Kathleen Shoals, Villarrealmouth, NJ 01313",01-07-2024,Bronze
957,Aaron Wagner,eharvey@example.com,9785432373,"55147 Howard Parks, Piercemouth, OK 38320",19-07-2023,Bronze
958,Christopher Lawrence,garymcmillan@example.org,2811043771,"02666 Jennifer Ford, Lake Ericshire, AZ 84212",21-09-2023,Gold
959,Sarah Hall,allison44@example.net,6348349956,"5053 Patricia Isle Suite 677, Jenniferfurt, MT 58931",24-02-2025,Silver
960,Robert Arnold,michael34@example.org,5953485210,"90950 Sandra Freeway, Tinahaven, PR 27158",22-01-2025,Bronze
961,Shannon Ward,rosebooth@example.org,5494053938,"Unit 3747 Box 4157, DPO AA 91581",13-08-2023,Gold
962,Laura Rodriguez,chapmanjoshua@example.com,1524092311,"40206 Joseph Spring Apt. 616, New Tonya, NM 18928",14-03-2024,Gold
963,Loretta Lee,pmiller@example.com,4599734411,"Unit 4449 Box 5233, DPO AE 79948",12-04-2025,Gold
964,Travis Johnson,marksimpson@example.com,9803192393,"568 Joseph Mills Suite 957, East Anne, WY 20331",29-04-2024,Silver
965,Kristin Shaw,ipalmer@example.org,4842341332,"94144 Dixon Green, Lake Lanceside, MH 40504",22-06-2024,Silver
966,Felicia Tate,robertskimberly@example.org,6402548903,"22253 Carolyn Curve Apt. 653, West Rebecca, PA 56512",29-01-2024,Bronze
967,Jesse Shea,erinschultz@example.net,3974702333,"2509 Sosa Common Suite 896, Alexview, HI 09807",11-02-2024,Gold
968,Alyssa Gonzalez,chelsea75@example.org,3445845173,"327 Fitzgerald Knolls Suite 374, South Jasmine, PA 49459",02-08-2023,Silver
969,Robert Bailey,matthew48@example.com,6075012376,"8664 Amanda Lodge, North Edwinview, IN 90790",11-12-2023,Bronze
970,Kimberly Ray,veronica73@example.org,7739821578,"8091 Kimberly Creek, North William, CT 50236",22-10-2023,Bronze
971,Charlotte Kline,charlottekline@example.com,3332318480,"6992 Jones Forest Apt. 304, Leeborough, PR 72282",07-08-2023,Bronze
972,Andrew Randall,taylormichael@example.net,9146036918,"4740 Lindsey Bridge, West Joshuachester, GU 66396",23-08-2024,Silver
973,Jessica Bell,rodriguezchristopher@example.com,6662002043,"7798 Smith Courts, Jeffreyshire, ME 58138",19-01-2024,Gold
974,Jonathan Clayton,steven00@example.com,2766466776,"4867 Joseph Walks Apt. 378, Port Taylorton, WV 73047",04-12-2024,Bronze
975,Michelle Mack,jamessosa@example.net,3712479773,"2592 Cantrell Circle Apt. 609, New Darryl, UT 17438",11-11-2023,Gold
976,Kathryn Brown,kristinfuentes@example.com,1641636593,"431 Brandon Trafficway Suite 551, Lake Katelyn, SD 05768",19-03-2025,Bronze
977,Amanda Harper,david80@example.com,3011427280,"3243 Houston Mount, Luisport, ND 31587",23-09-2024,Silver
978,Traci Young,xpatel@example.com,3074658207,"004 Mays Plain Suite 254, North Matthew, MT 18674",18-03-2025,Gold
979,Sherry Fernandez,lray@example.com,5689106044,"0799 Vanessa Forest Suite 973, Port Nicole, MO 34800",03-07-2024,Bronze
980,Sharon Hernandez,sherry23@example.com,4671557067,"PSC 2167, Box 8119, APO AE 16205",31-03-2025,Gold
981,Gloria Lin,allison17@example.org,8834878216,"4990 Gould Crossroad Apt. 009, North Sarah, NM 12234",21-12-2023,Gold
982,Rose Rush,chenjames@example.net,9609943492,"820 Young Flats Apt. 053, Gracehaven, ID 99624",11-01-2025,Gold
983,Timothy Young,qsmith@example.com,9616419777,"55192 Kenneth Trail Apt. 513, Brianland, GU 62417",06-12-2023,Silver
984,Crystal Ferguson,diazmegan@example.net,5433974748,"75923 Jeffrey Way, Alvarezburgh, TX 98951",28-07-2023,Gold
985,Shane Roth,pacemakayla@example.org,3168453076,"3216 Armstrong Street Suite 221, North Johnathan, RI 85491",13-02-2025,Gold
986,Thomas Ferguson,kathy06@example.com,1516294902,"489 Poole Islands Apt. 246, Jonesville, AK 10668",04-09-2024,Silver
987,Colleen Crawford,jose29@example.org,3004013090,"PSC 1638, Box 0362, APO AE 35446",06-12-2024,Silver
988,Johnny Ingram,danielle96@example.com,6107359149,"4275 Davis Cliff Suite 804, South Larry, AZ 46557",04-03-2025,Silver
989,John Mcknight,gonzalezrebecca@example.org,3467527871,"299 Chad Islands, Lake Emmafurt, NC 25996",26-09-2024,Silver
990,Mrs. Alexis Brown,amy77@example.com,8996672029,"083 John Lock, East Dennis, NY 30784",09-03-2024,Gold
991,Erica Fleming,erica85@example.net,6264536078,"55648 Gilbert Square, Port Jessica, OR 63566",21-01-2025,Silver
992,Thomas Stevens,vargasmatthew@example.org,3854544879,"8783 Joseph Stravenue Suite 016, Port Gabriella, MT 87537",25-06-2024,Silver
993,Laura Ruiz,katherine70@example.org,3968799693,"0015 Laura Walk, Port Rachelside, TX 13121",30-07-2024,Silver
994,Mario Odom MD,sheilarobbins@example.org,7735663560,"87583 Tabitha Bypass, West Denise, LA 20244",24-03-2025,Silver
995,Deanna Johnson,ycook@example.org,5763204824,"601 Contreras Forges, Michaelfurt, KY 30733",01-11-2023,Silver
996,Jerry Mcdaniel,walkerlisa@example.net,6389899441,"34746 Smith Gateway, New Sarah, AS 12715",10-02-2025,Silver
997,Jodi Simpson,eric24@example.org,4836252940,"2876 Tucker Road Suite 947, North Tommyborough, AL 11339",18-04-2024,Bronze
998,Crystal Brown,pshaffer@example.net,3907473088,"095 Janice Forest Suite 570, Boltonmouth, DE 73081",30-08-2024,Bronze
999,Gregory Duarte,caitlindunlap@example.org,2574098196,"Unit 6377 Box 7662, DPO AP 03300",16-05-2024,Gold
1000,Jason Walls,michael42@example.com,6923336880,"95002 Bruce Rue, Camachoport, MH 58723",10-12-2024,Bronze
