customer_id,name,email,phone,address,registration_date,loyalty_status,country_code,transaction_id,amount,transaction_date,product_category,payment_method,store_location
656,Julia Hess,goldenpaula@example.org,+212 8713997188,"613 Davis Manor Apt. 842, South Calebland, MA 83145",17-08-2023,Bronze,MA,447,4017.06,2025-02-03 15:53:39,Sports,PayPal,Chicago
656,Julia Hess,goldenpaula@example.org,+212 8713997188,"613 Davis Manor Apt. 842, South Calebland, MA 83145",17-08-2023,Bronze,MA,820,2532.5501263157894,2025-01-30 09:09:21,Beauty,Cash,Chicago
656,Julia Hess,goldenpaula@example.org,+212 8713997188,"613 Davis Manor Apt. 842, South Calebland, MA 83145",17-08-2023,Bronze,MA,861,2937.02,2025-04-29 15:17:42,Beauty,PayPal,Miami
657,Ryan Everett,gstevens@example.org,+1 5863773066,"922 Young Harbor Suite 690, North Elizabethside, VT 64808",24-11-2023,Gold,VT,25,3206.91,2025-04-28 12:32:22,Clothing,Credit Card,New York
659,Seth Mccall,fbarron@example.net,+249 7399095685,"5583 Hoover Field, East Heather, SD 94321",27-10-2023,Silver,SD,28,2712.18,2025-02-01 03:32:52,Sports,Cash,Online
659,Seth Mccall,fbarron@example.net,+249 7399095685,"5583 Hoover Field, East Heather, SD 94321",27-10-2023,Silver,SD,605,4859.14,2025-06-12 02:53:48,Home,Credit Card,Miami
660,Phillip Simmons,zneal@example.net,+1 6206173929,"72892 Hahn Locks, Williamsport, KS 81628",17-04-2025,Gold,KS,833,2168.37,2025-01-17 23:09:06,Home,PayPal,Los Angeles
663,Sarah Fischer,woodwilliam@example.org,+1-670 6903518099,"647 Morgan Heights, West Kaitlyn, MP 26977",27-10-2024,Gold,MP,719,3130.7,2025-04-08 09:13:08,Beauty,Credit Card,Chicago
666,Jillian Schwartz DDS,tim50@example.net,+248 5664671748,"884 Turner Alley Apt. 854, Delacruzstad, SC 11183",18-11-2023,Silver,SC,771,2848.76,2025-01-05 07:05:59,Sports,Cash,Los Angeles
667,Matthew Smith,kevinespinoza@example.org,+1 6123685339,"8878 Michael Knoll, West Williamborough, CT 80459",30-04-2025,Bronze,CT,988,2815.32,2025-06-15 20:57:54,Beauty,Cash,Los Angeles
669,Victor Patrick,howardsandra@example.com,+227 6657728006,"310 Thompson Spring Suite 581, North Vickiton, NE 34785",28-09-2024,Silver,NE,207,1160.19,2025-02-18 21:17:22,Home,Credit Card,Los Angeles
669,Victor Patrick,howardsandra@example.com,+227 6657728006,"310 Thompson Spring Suite 581, North Vickiton, NE 34785",28-09-2024,Silver,NE,998,3069.08,2025-04-01 19:59:01,Home,PayPal,Los Angeles
670,Jesse Glover,campbellmary@example.com,+249 8698707292,"0055 James Motorway, North Kevin, SD 76894",10-01-2024,Gold,SD,974,3020.45,2025-04-19 12:40:45,Beauty,Cash,New York
671,Mrs. Sarah Harris PhD,ipalmer@example.org,+1 7873253294,"62861 Arthur Flat, Owenbury, TX 81114",02-05-2024,Gold,TX,121,2121.15,2025-06-09 17:45:12,Electronics,Debit Card,Los Angeles
671,Mrs. Sarah Harris PhD,ipalmer@example.org,+1 7873253294,"62861 Arthur Flat, Owenbury, TX 81114",02-05-2024,Gold,TX,506,2505.52,2025-04-18 15:57:10,Clothing,PayPal,Miami
672,Cheryl Smith,lewisjennifer@example.net,+39 4203122823,"2628 James Isle, Kevinchester, VA 40263",15-09-2024,Bronze,VA,464,1115.85,2025-04-06 10:24:24,Electronics,Cash,Chicago
673,Nicole Berg,amandagraves@example.net,+356 7542842560,"800 Kelsey Fords, Lake Yolanda, MT 23538",01-10-2023,Gold,MT,579,1446.25,2025-03-25 20:23:12,Clothing,Cash,Online
675,Bethany Ware,narroyo@example.com,+1 7993438802,"167 Johnson Loop, Lake Anna, AK 06500",20-08-2023,Silver,AK,675,1088.11,2025-04-30 13:25:18,Home,Cash,Los Angeles
676,Mrs. Brittany Mckee,marynelson@example.org,+1 9735605518,"USNS Vance, FPO AP 02174",03-01-2025,Gold,AP,56,2543.2,2025-01-23 09:11:26,Electronics,Credit Card,New York
677,Laura Jones,thomas51@example.net,+971 9244237375,"PSC 4348, Box 8883, APO AE 07596",23-08-2023,Bronze,AE,318,1425.56,2025-01-10 11:59:32,Home,Credit Card,Miami
679,Mrs. Sarah Bond,nbrown@example.com,+1 3883491064,"72142 Jones Fork, South Christina, NV 05192",13-09-2024,Gold,NV,185,1764.94,2025-05-27 02:03:40,Beauty,Credit Card,Chicago
680,Cindy Wright,robinsonjames@example.com,+1 5248696443,"037 Johnson Lock Apt. 513, Davidport, WA 16559",01-05-2024,Gold,WA,502,2307.3,2025-04-07 05:19:22,Beauty,Credit Card,New York
681,Mariah Wilson,lisaclark@example.org,+1 2962949074,"0834 Hale Springs Apt. 803, Michaelmouth, NY 41069",23-05-2025,Silver,NY,880,4624.07,2025-05-18 08:05:05,Clothing,Debit Card,Chicago
683,Brian Brady,angelajohnson@example.org,+1 1816222616,"PSC 3852, Box 4903, APO AA 65341",12-12-2023,Bronze,AA,88,1574.76,2025-04-19 07:18:00,Beauty,Cash,Online
683,Brian Brady,angelajohnson@example.org,+1 1816222616,"PSC 3852, Box 4903, APO AA 65341",12-12-2023,Bronze,AA,835,2600.42,2025-05-20 02:32:27,Sports,Credit Card,Chicago
684,Tom Wolf,diane49@example.com,+1 5857422043,"429 Sheila Pine Suite 070, Hannahton, UT 99264",02-02-2024,Gold,UT,737,2723.63,2025-01-12 17:32:19,Clothing,Credit Card,Chicago
685,Kristin Miller,lambertrobert@example.net,+49 7429601188,"2839 Hooper Path, Port Kayla, DE 54371",24-05-2025,Gold,DE,736,1158.37,2025-04-08 21:16:57,Clothing,Cash,Los Angeles
687,Thomas Oneill,thomasoneill@example.com,+976 1864756781,"4512 Kathryn Manor Suite 493, Port Terri, MN 77071",15-11-2023,Silver,MN,769,2975.3,2025-05-05 01:55:40,Beauty,Cash,Miami
688,Pamela Chambers,james62@example.org,+856 7103472126,"3820 Samantha Rue, Cassandrafort, LA 13403",30-10-2024,Gold,LA,89,1378.09,2025-06-14 03:58:44,Clothing,Debit Card,Chicago
688,Pamela Chambers,james62@example.org,+856 7103472126,"3820 Samantha Rue, Cassandrafort, LA 13403",30-10-2024,Gold,LA,267,3936.82,2025-03-17 12:24:47,Electronics,Cash,Los Angeles
689,Robert Johnson,sue12@example.com,+227 1136215387,"2650 Dan Drive Suite 104, Stephanieton, NE 66236",16-06-2025,Gold,NE,284,4487.05,2025-03-24 14:55:03,Home,PayPal,Online
690,Debbie Jackson,gflores@example.org,+54 1096905954,"524 Brian Views, Kristinmouth, AR 75411",28-10-2024,Gold,AR,935,2831.03,2025-03-07 20:52:14,Beauty,Debit Card,Los Angeles
692,Tony George,heathercarrillo@example.org,+1 3834198973,"762 Ian Forest Apt. 665, Joannaburgh, NJ 80663",13-11-2023,Silver,NJ,405,3486.07,2025-04-03 11:23:18,Clothing,PayPal,Miami
693,Jacob Rosales,qwilliams@example.com,+1 3321703147,"USNV Molina, FPO AP 96167",30-07-2024,Gold,AP,326,2211.37,2025-03-24 02:00:29,Home,Debit Card,Chicago
696,Kevin Hansen,rwilliams@example.org,+57 5046224211,"967 Claudia Valley, Lake Keithton, CO 04699",11-09-2023,Silver,CO,885,1114.14,2025-06-06 05:21:22,Electronics,PayPal,Chicago
697,Diana Ray,oduncan@example.net,+1 9009478196,"31597 James Well, North Peterburgh, UT 47068",08-08-2024,Gold,UT,149,4683.07,2025-05-13 00:48:43,Electronics,Credit Card,New York
697,Diana Ray,oduncan@example.net,+1 9009478196,"31597 James Well, North Peterburgh, UT 47068",08-08-2024,Gold,UT,197,4736.17,2025-03-20 15:49:13,Clothing,Credit Card,Online
697,Diana Ray,oduncan@example.net,+1 9009478196,"31597 James Well, North Peterburgh, UT 47068",08-08-2024,Gold,UT,264,3721.42,2025-06-16 22:40:43,Home,PayPal,Online
704,Barry White,paul09@example.org,+49 1739382293,"46217 Linda Highway Apt. 223, Port Lindsayview, DE 83644",18-11-2023,Gold,DE,47,4559.71,2025-04-27 10:19:12,Beauty,Credit Card,Chicago
704,Barry White,paul09@example.org,+49 1739382293,"46217 Linda Highway Apt. 223, Port Lindsayview, DE 83644",18-11-2023,Gold,DE,713,2205.29,2025-03-20 19:18:27,Beauty,Debit Card,Miami
705,Michael Bright,melaniehuerta@example.com,+1 5265233598,"0533 Dunn Tunnel Suite 670, Brownchester, OH 91854",05-02-2025,Gold,OH,398,4429.17,2025-02-19 13:06:13,Clothing,Cash,New York
708,Susan Allen,susanallen@example.com,+216 3839768713,"7429 Allen Branch Apt. 579, South Jaimeside, TN 68771",29-10-2023,Gold,TN,514,4129.48,2025-01-27 02:13:38,Beauty,Debit Card,Online
710,Michelle Rodriguez,tara58@example.net,+1-345 5989191476,"959 Kelsey Mountains Apt. 556, South Patrick, KY 49684",27-10-2023,Gold,KY,57,1248.98,2025-01-27 11:07:27,Sports,Cash,Chicago
711,Wendy Beasley,robertcross@example.net,+1 2306114744,"PSC 9939, Box 1202, APO AA 25201",21-01-2025,Gold,AA,477,4736.24,2025-03-09 19:49:26,Beauty,Cash,Chicago
713,Rachel Bell,browntheodore@example.org,+1 3095499322,"5897 William Route, West George, RI 12534",02-10-2023,Bronze,RI,662,4384.6,2025-01-21 08:51:28,Electronics,PayPal,Los Angeles
714,Joan Hamilton,xthompson@example.net,+691 7293206213,"20920 Warren Overpass Apt. 996, Ortizview, FM 28724",02-01-2024,Silver,FM,693,3751.06,2025-06-15 07:01:19,Clothing,PayPal,New York
716,Tiffany Quinn,ethaningram@example.net,+49 6072602279,"46923 Xavier Knoll Apt. 669, Fullerburgh, DE 97056",03-07-2023,Silver,DE,555,1316.16,2025-05-07 01:39:06,Sports,Cash,Miami
719,Julie Peters,suttonjoseph@example.net,+249 1973515387,"608 Mullins Extension Suite 259, Lake Michael, SD 15105",13-10-2024,Bronze,SD,68,4568.21,2025-04-05 00:46:59,Home,Credit Card,Los Angeles
723,John Chavez,geraldbullock@example.net,+1 7817438038,"196 Scott Springs Apt. 577, Reynoldsside, AK 54520",05-09-2023,Gold,AK,730,3842.83,2025-01-15 09:59:23,Electronics,Cash,New York
723,John Chavez,geraldbullock@example.net,+1 7817438038,"196 Scott Springs Apt. 577, Reynoldsside, AK 54520",05-09-2023,Gold,AK,864,3349.77,2025-03-09 14:58:53,Clothing,Cash,Los Angeles
724,Briana Williams,johnsmith@example.net,+57 5558964265,"0317 Brian Keys, Hernandezmouth, CO 92890",18-07-2024,Gold,CO,17,1616.35,2025-03-26 18:46:58,Sports,Debit Card,Chicago
724,Briana Williams,johnsmith@example.net,+57 5558964265,"0317 Brian Keys, Hernandezmouth, CO 92890",18-07-2024,Gold,CO,341,4546.42,2025-06-08 19:05:32,Beauty,PayPal,Online
725,Cole Dougherty,krista39@example.net,+49 8087732025,"112 Hill Square Apt. 501, South Adam, DE 43035",07-07-2023,Gold,DE,533,2766.82,2025-06-14 19:08:30,Clothing,Credit Card,Los Angeles
729,Jessica Wiley,sharon92@example.org,+1 7022245359,"77702 Allen Motorway Suite 904, Alexanderside, MI 94788",21-06-2023,Silver,MI,239,3283.74,2025-01-18 19:46:19,Clothing,Cash,Los Angeles
729,Jessica Wiley,sharon92@example.org,+1 7022245359,"77702 Allen Motorway Suite 904, Alexanderside, MI 94788",21-06-2023,Silver,MI,626,4460.94,2025-02-24 02:05:31,Clothing,PayPal,New York
729,Jessica Wiley,sharon92@example.org,+1 7022245359,"77702 Allen Motorway Suite 904, Alexanderside, MI 94788",21-06-2023,Silver,MI,765,2532.5501263157894,2025-01-01 08:43:06,Beauty,Credit Card,New York
731,Sarah Cuevas,christopher86@example.com,+1-345 8535583740,"689 Lynn Underpass, Jeffreyview, KY 77670",28-05-2024,Gold,KY,446,3488.33,2025-05-09 17:11:58,Home,Debit Card,Online
733,Peter Hughes,hholland@example.net,+971 5141531874,"Unit 6364 Box 7996, DPO AE 29319",01-05-2025,Gold,AE,215,1072.74,2025-01-11 09:19:11,Home,Debit Card,New York
733,Peter Hughes,hholland@example.net,+971 5141531874,"Unit 6364 Box 7996, DPO AE 29319",01-05-2025,Gold,AE,281,4410.09,2025-02-25 00:56:40,Clothing,PayPal,Chicago
735,John Gutierrez,youngsarah@example.org,+249 5211194138,"85232 Rebecca Lodge, North Cindy, SD 58039",29-01-2024,Silver,SD,105,3802.28,2025-02-12 03:19:17,Home,PayPal,New York
735,John Gutierrez,youngsarah@example.org,+249 5211194138,"85232 Rebecca Lodge, North Cindy, SD 58039",29-01-2024,Silver,SD,780,3052.6,2025-01-22 04:52:24,Electronics,Cash,Miami
736,Shannon Richardson,thomas19@example.net,+1 3277392481,"1484 Daniel Highway, West Brian, AK 17966",15-09-2023,Bronze,AK,175,3851.13,2025-03-08 15:06:21,Clothing,PayPal,Online
736,Shannon Richardson,thomas19@example.net,+1 3277392481,"1484 Daniel Highway, West Brian, AK 17966",15-09-2023,Bronze,AK,290,2604.43,2025-02-15 13:07:09,Clothing,PayPal,Los Angeles
738,Christopher Brown,dstewart@example.com,+687 2582127050,"13285 Jasmine Mountain Suite 672, South Dennis, NC 68517",30-04-2025,Gold,NC,231,4904.77,2025-03-02 01:32:19,Sports,Cash,Los Angeles
741,Jennifer Torres,tcunningham@example.org,+62 1331461092,"2750 Danielle Plains Suite 472, Bryanberg, ID 26089",25-07-2023,Silver,ID,76,3940.23,2025-01-02 12:32:05,Clothing,PayPal,Online
741,Jennifer Torres,tcunningham@example.org,+62 1331461092,"2750 Danielle Plains Suite 472, Bryanberg, ID 26089",25-07-2023,Silver,ID,703,2477.55,2025-01-25 10:25:40,Home,Debit Card,New York
742,Matthew Mcclain,osmith@example.com,+994 2864009412,"36649 Garrett Mission, South Sheryltown, AZ 55126",09-07-2023,Gold,AZ,218,2532.5501263157894,2025-01-18 05:43:36,Electronics,Debit Card,Los Angeles
742,Matthew Mcclain,osmith@example.com,+994 2864009412,"36649 Garrett Mission, South Sheryltown, AZ 55126",09-07-2023,Gold,AZ,775,3237.67,2025-04-12 13:47:02,Home,Cash,New York
743,Eric Martin,pdudley@example.org,+1-345 1149171831,"303 Cooley Cliff, Serranoburgh, KY 81311",09-06-2024,Silver,KY,413,2532.5501263157894,2025-06-16 03:35:39,Sports,Credit Card,New York
743,Eric Martin,pdudley@example.org,+1-345 1149171831,"303 Cooley Cliff, Serranoburgh, KY 81311",09-06-2024,Silver,KY,853,2597.74,2025-04-19 02:37:07,Sports,Cash,Chicago
744,Aaron Collins,tcox@example.net,+62 9594282439,"48864 Moody Ville Apt. 296, South Jennifer, ID 51329",17-04-2024,Bronze,ID,26,2532.5501263157894,2025-04-23 02:38:39,Beauty,PayPal,New York
744,Aaron Collins,tcox@example.net,+62 9594282439,"48864 Moody Ville Apt. 296, South Jennifer, ID 51329",17-04-2024,Bronze,ID,432,3289.1,2025-04-24 12:33:00,Home,Credit Card,Los Angeles
746,Heather Martin,mcdowellkatie@example.net,+1-664 5731221732,"651 Flores Street, Port Micheleshire, MS 00622",26-03-2024,Silver,MS,472,4261.22,2025-06-11 04:05:07,Beauty,PayPal,Online
751,Mark Smith,nelsonisaiah@example.org,+91 1615089701,"5963 Wu Plaza, East Matthew, IN 15836",15-04-2024,Bronze,IN,449,2532.5501263157894,2025-04-20 15:46:05,Clothing,Debit Card,Online
751,Mark Smith,nelsonisaiah@example.org,+91 1615089701,"5963 Wu Plaza, East Matthew, IN 15836",15-04-2024,Bronze,IN,629,3658.64,2025-05-29 05:05:32,Clothing,PayPal,Los Angeles
752,Elizabeth Ali,jillandrade@example.net,+227 8848128070,"3239 Kristin Street Apt. 915, West Brandi, NE 74986",04-10-2023,Gold,NE,21,2707.82,2025-05-26 07:35:44,Clothing,Credit Card,Miami
752,Elizabeth Ali,jillandrade@example.net,+227 8848128070,"3239 Kristin Street Apt. 915, West Brandi, NE 74986",04-10-2023,Gold,NE,49,1431.1,2025-01-19 09:07:55,Electronics,PayPal,New York
752,Elizabeth Ali,jillandrade@example.net,+227 8848128070,"3239 Kristin Street Apt. 915, West Brandi, NE 74986",04-10-2023,Gold,NE,936,4226.16,2025-05-17 22:40:06,Sports,Debit Card,Chicago
753,John Owens,johnpennington@example.net,+692 6726441942,"38004 Carlos Circle, Susanmouth, MH 10958",06-06-2025,Bronze,MH,652,1624.31,2025-03-24 22:31:06,Electronics,PayPal,Los Angeles
755,Robert Castaneda,jimmynielsen@example.net,+1 2093963776,"052 Lewis Falls Apt. 206, Johnside, NV 67917",30-01-2025,Silver,NV,915,2985.85,2025-01-02 06:39:19,Electronics,Cash,Chicago
756,Shawn White,michelleabbott@example.com,+1 5003734154,"981 Deleon Plains Suite 928, Joshuaview, NH 75117",18-06-2023,Silver,NH,595,4093.96,2025-01-07 13:35:48,Home,Debit Card,New York
756,Shawn White,michelleabbott@example.com,+1 5003734154,"981 Deleon Plains Suite 928, Joshuaview, NH 75117",18-06-2023,Silver,NH,738,4466.78,2025-04-01 20:33:41,Sports,Debit Card,Online
757,Kenneth Fuentes,lware@example.net,+1 7506586600,"97445 Tammy Center Apt. 852, North Stanleyport, NH 05798",09-01-2025,Silver,NH,10,3896.31,2025-02-27 09:18:11,Clothing,PayPal,Los Angeles
757,Kenneth Fuentes,lware@example.net,+1 7506586600,"97445 Tammy Center Apt. 852, North Stanleyport, NH 05798",09-01-2025,Silver,NH,254,2521.16,2025-03-22 13:42:22,Home,Cash,Chicago
758,Tommy Mendez,scruz@example.com,+1 4035672915,"31758 Maldonado Center Suite 832, Davishaven, CA 65924",01-04-2025,Bronze,CA,382,3070.09,2025-06-11 19:54:56,Clothing,Credit Card,Miami
759,Brian Gomez,pittsjennifer@example.com,+212 3178643390,"72142 Miller Freeway Suite 719, Laurenside, MA 61322",30-03-2025,Gold,MA,513,1127.03,2025-03-20 18:15:42,Sports,PayPal,Los Angeles
760,Sharon Cole,andreadkins@example.org,+1 7084735858,"61678 Wyatt Land Suite 069, Brianside, IA 76407",06-05-2025,Gold,IA,81,4100.09,2025-01-27 02:35:28,Sports,Credit Card,New York
760,Sharon Cole,andreadkins@example.org,+1 7084735858,"61678 Wyatt Land Suite 069, Brianside, IA 76407",06-05-2025,Gold,IA,152,3421.32,2025-01-01 07:11:36,Home,Credit Card,Chicago
760,Sharon Cole,andreadkins@example.org,+1 7084735858,"61678 Wyatt Land Suite 069, Brianside, IA 76407",06-05-2025,Gold,IA,545,4508.24,2025-05-08 18:54:49,Electronics,Credit Card,Los Angeles
760,Sharon Cole,andreadkins@example.org,+1 7084735858,"61678 Wyatt Land Suite 069, Brianside, IA 76407",06-05-2025,Gold,IA,764,1626.65,2025-05-10 02:35:03,Home,Debit Card,Los Angeles
762,Jamie Patton,davisbradley@example.net,+972 5568025353,"39858 Alexander Meadow, Robertchester, IL 95005",23-08-2024,Silver,IL,66,2433.39,2025-04-03 03:52:43,Sports,Debit Card,Chicago
762,Jamie Patton,davisbradley@example.net,+972 5568025353,"39858 Alexander Meadow, Robertchester, IL 95005",23-08-2024,Silver,IL,415,2099.51,2025-05-28 23:08:01,Clothing,PayPal,Online
763,Elizabeth Richards,cheryl51@example.com,+972 4437381774,"53664 Robinson Greens, West Jonathanmouth, IL 23293",02-07-2023,Bronze,IL,58,4785.24,2025-04-08 13:25:41,Sports,Debit Card,New York
767,Roberto Lee,adam71@example.net,+1 3749071041,"83406 Joel Brook Apt. 701, Port Joshua, IA 13767",20-07-2024,Bronze,IA,787,3990.78,2025-05-09 16:15:04,Sports,Credit Card,New York
768,John Adams,yrosario@example.net,+687 3774967915,"3968 Barbara Overpass Apt. 621, Natalieville, NC 78202",30-08-2024,Silver,NC,818,4442.21,2025-02-21 20:46:00,Home,Credit Card,New York
769,Tracey Duarte,btaylor@example.com,+1 2662684422,"Unit 4755 Box 4080, DPO AP 09843",25-06-2023,Bronze,AP,206,2213.26,2025-01-08 11:02:39,Sports,Cash,Chicago
769,Tracey Duarte,btaylor@example.com,+1 2662684422,"Unit 4755 Box 4080, DPO AP 09843",25-06-2023,Bronze,AP,598,3890.83,2025-04-30 15:28:34,Home,Credit Card,Miami
770,Mark Diaz,martinkimberly@example.org,+216 2276761530,"3708 Brandon Garden Suite 228, Port Mark, TN 25251",22-03-2025,Silver,TN,776,1951.12,2025-05-29 00:45:05,Sports,Debit Card,Chicago
773,Miss Tiffany Ramos,michael88@example.net,+39 1815241644,"495 Saunders Ports, South Brendachester, VA 87499",25-06-2024,Gold,VA,627,2121.87,2025-01-02 07:29:41,Home,Credit Card,Online
774,Evelyn Tran,ericcooke@example.com,+1 3974333132,"077 Ellis Curve, Watkinschester, HI 74114",27-01-2024,Bronze,HI,537,3126.16,2025-05-09 03:51:51,Sports,PayPal,Online
777,Alex Turner,turnermichael@example.net,+1 9618189484,"531 Jenna Isle, South Nicholasmouth, FL 01360",31-01-2025,Silver,FL,892,1712.9,2025-05-25 16:39:20,Electronics,Debit Card,Chicago
779,Dr. Darrell Grant,ashleypowell@example.com,+1 6208545777,"01102 Alyssa Viaduct, West Shawnbury, NH 78045",29-08-2024,Bronze,NH,788,4514.95,2025-04-20 22:47:21,Home,Cash,Online
780,Robert Mueller,wesleymiller@example.org,+91 1462324938,"112 Jacob Vista Apt. 253, New Mark, IN 44849",23-05-2024,Gold,IN,92,1087.77,2025-06-06 19:12:48,Beauty,Debit Card,New York
780,Robert Mueller,wesleymiller@example.org,+91 1462324938,"112 Jacob Vista Apt. 253, New Mark, IN 44849",23-05-2024,Gold,IN,990,1050.33,2025-04-20 20:55:10,Sports,Credit Card,Chicago
781,Melissa Stout,dawnporter@example.org,+680 7245824174,"57561 Erin Falls Suite 157, Currychester, PW 01201",18-09-2024,Bronze,PW,201,2591.08,2025-05-12 22:56:03,Electronics,PayPal,Miami
781,Melissa Stout,dawnporter@example.org,+680 7245824174,"57561 Erin Falls Suite 157, Currychester, PW 01201",18-09-2024,Bronze,PW,613,4863.58,2025-01-19 10:53:07,Beauty,Credit Card,Online
783,Mrs. Ashley Massey,katherinevillarreal@example.org,+57 2714621585,"62352 Christine Track, East Gregoryport, CO 48352",08-04-2024,Silver,CO,335,1308.36,2025-05-10 20:36:47,Beauty,Cash,Los Angeles
785,Rhonda Lynn,sandra46@example.com,+1 7997989267,"080 Stephen Crossroad Apt. 586, Fergusonburgh, UT 06010",13-10-2023,Silver,UT,956,2130.25,2025-05-13 09:55:47,Electronics,Debit Card,Chicago
786,Philip Gonzalez,crystalhoward@example.org,+1 5369759093,"11124 Sean Point Apt. 680, Lake Haleyburgh, FL 54289",27-04-2025,Silver,FL,559,3638.43,2025-01-11 17:54:51,Clothing,Cash,Online
786,Philip Gonzalez,crystalhoward@example.org,+1 5369759093,"11124 Sean Point Apt. 680, Lake Haleyburgh, FL 54289",27-04-2025,Silver,FL,619,3866.7,2025-03-19 12:02:32,Sports,PayPal,Online
787,Sharon Miller,bedwards@example.org,+49 4781938237,"328 Michael Burgs Suite 633, Port Jennifer, DE 77468",24-02-2025,Bronze,DE,710,4686.67,2025-01-06 22:43:14,Beauty,PayPal,Online
788,Shannon Stanton,cindyreed@example.com,+49 4227499141,"1673 Lindsey Crossing Apt. 356, Lake Katherinestad, DE 97263",08-04-2025,Silver,DE,324,2783.01,2025-04-12 05:54:26,Electronics,Debit Card,Chicago
788,Shannon Stanton,cindyreed@example.com,+49 4227499141,"1673 Lindsey Crossing Apt. 356, Lake Katherinestad, DE 97263",08-04-2025,Silver,DE,934,3242.93,2025-04-23 01:06:39,Beauty,PayPal,Chicago
789,Jason Middleton,mileskatherine@example.com,+856 4993803176,"7050 Fowler View, North Thomas, LA 42727",08-01-2025,Silver,LA,750,3356.68,2025-05-12 02:38:34,Electronics,Debit Card,Chicago
790,Katherine Howell,monica28@example.com,+856 6058233220,"1123 Laura Loop, Port Kimchester, LA 89031",25-01-2025,Gold,LA,375,2546.82,2025-05-07 02:37:10,Home,Debit Card,New York
790,Katherine Howell,monica28@example.com,+856 6058233220,"1123 Laura Loop, Port Kimchester, LA 89031",25-01-2025,Gold,LA,943,4403.46,2025-06-13 05:25:01,Electronics,Debit Card,New York
793,Ellen Anderson,uthomas@example.org,+1-787 or +1-939 6051381780,"3835 Mckenzie Rest Suite 322, Johntown, PR 00725",17-11-2024,Silver,PR,146,4439.15,2025-04-29 00:59:18,Beauty,Debit Card,Online
793,Ellen Anderson,uthomas@example.org,+1-787 or +1-939 6051381780,"3835 Mckenzie Rest Suite 322, Johntown, PR 00725",17-11-2024,Silver,PR,501,1511.92,2025-05-02 20:33:51,Clothing,Credit Card,Chicago
794,Ashley Morgan,montgomerysteven@example.com,+57 9163257681,"253 Peggy Hills Apt. 434, East Samuelfurt, CO 45359",30-09-2023,Silver,CO,811,4199.12,2025-06-04 18:31:12,Home,Cash,Miami
796,Marcus Williams,groach@example.net,+1 2475645958,"0304 Park Rapids Suite 345, Smithhaven, TX 89972",04-05-2024,Silver,TX,327,2532.5501263157894,2025-01-06 15:05:08,Electronics,PayPal,Los Angeles
796,Marcus Williams,groach@example.net,+1 2475645958,"0304 Park Rapids Suite 345, Smithhaven, TX 89972",04-05-2024,Silver,TX,939,1259.34,2025-02-24 00:06:53,Clothing,Cash,New York
797,Paul Poole,john61@example.net,+62 5178705510,"4979 Kevin Ford, Jilltown, ID 44948",08-06-2025,Gold,ID,817,2042.13,2025-04-23 12:52:42,Beauty,Credit Card,Chicago
798,Julia Richardson,marcsmith@example.net,+216 2254931748,"9947 Villarreal Forges Suite 711, Holmesview, TN 36454",30-10-2024,Gold,TN,959,2359.39,2025-01-31 19:06:53,Home,Credit Card,Los Angeles
799,Joan Peters,matthew92@example.com,+1 2704366110,"4563 William Avenue Apt. 687, Jamesmouth, RI 55198",27-03-2024,Bronze,RI,422,1484.84,2025-05-04 13:17:26,Home,Cash,Chicago
800,Stephanie Cain,fishernicholas@example.org,+1-787 or +1-939 7496719628,"035 Jeremy Heights Suite 165, Port George, PR 84057",04-04-2025,Bronze,PR,380,2010.5,2025-04-20 07:44:24,Clothing,Debit Card,Miami
804,Terry Burke,cjohnson@example.net,+355 5513964613,"4363 Benjamin Bypass, South Miguelchester, AL 53183",24-09-2024,Silver,AL,790,2532.5501263157894,2025-04-19 02:17:22,Sports,PayPal,Online
805,Nicholas Baker,lewismary@example.com,+971 4772446706,"PSC 4116, Box 7921, APO AE 84771",19-03-2024,Silver,AE,109,4463.67,2025-04-25 06:17:41,Beauty,Debit Card,Miami
806,Savannah White,xmcfarland@example.net,+1 2103183813,"70330 Lowery Port Apt. 220, Erikburgh, RI 28444",20-09-2024,Gold,RI,387,3824.79,2025-06-08 14:57:41,Sports,Cash,New York
806,Savannah White,xmcfarland@example.net,+1 2103183813,"70330 Lowery Port Apt. 220, Erikburgh, RI 28444",20-09-2024,Gold,RI,679,4988.06,2025-03-27 22:51:21,Home,Debit Card,Online
808,James Beck,taylorderrick@example.net,+355 3982451438,"17523 Wendy Expressway Apt. 128, Carrborough, AL 59625",21-11-2024,Silver,AL,963,2829.24,2025-02-20 15:02:08,Home,Debit Card,Los Angeles
810,Stephen Rice,gflores@example.org,+1 5179569478,"048 Gonzalez Forges, South Derek, NV 66639",19-12-2024,Silver,NV,503,2727.34,2025-05-31 12:10:48,Home,Debit Card,New York
811,Patricia Hunt,kevin69@example.net,+1 8352891419,"5914 Perkins Gateway Suite 855, North Joseph, NH 39727",20-01-2024,Bronze,NH,806,3904.39,2025-03-08 09:41:40,Clothing,Debit Card,New York
813,Amber Wright,bsmith@example.org,+994 2887738630,"087 Renee Trace, Port Juanmouth, AZ 21602",10-01-2024,Bronze,AZ,826,2034.22,2025-01-19 23:23:14,Beauty,PayPal,Chicago
814,Eric Moore,willie58@example.org,+1-664 2571033942,"35150 Carter Hollow, Davidshire, MS 70876",21-02-2024,Silver,MS,107,3738.7,2025-01-17 23:04:10,Home,Credit Card,Online
